ImageId,EncodedPixels
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,45105 8 45361 8 45613 14 45869 14 46125 14 46381 14 46637 12 46893 12 47151 6 47407 6
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,28247 4 28503 4
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,50279 8 50535 8 50787 14 51043 14 51297 16 51553 16 51809 16 52065 16 52321 16 52577 16 52833 16 53089 16 53345 14 53601 14 53861 6 54117 6
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,10893 4 11149 4 11401 10 11657 10 11911 12 12167 12 12421 14 12677 14 12933 14 13189 14 13445 12 13701 12 13957 10 14213 10 14473 2 14729 2
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,31883 14 32139 14 32393 16 32649 16 32903 20 33159 20 33415 18 33671 18 33927 18 34183 18 34439 14 34695 14 34953 10 35209 10 35469 2 35725 2
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,50841 6 51097 6 51351 8 51607 8 51861 10 52117 10 52371 12 52627 12 52881 12 53137 12 53393 12 53649 12 53905 10 54161 10 54419 4 54675 4
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,31389 4 31645 4 31901 4 32157 4 32413 4 32669 4
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,38565 4 38821 4 39075 8 39331 8 39583 12 39839 12 40093 14 40349 14 40605 12 40861 12 41119 10 41375 10 41631 8 41887 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,47231 3 47749 4 48268 4 48787 4 49306 4 49825 4 50344 4 50365 3 50863 5 50882 5 51382 8 51399 7 51901 9 51916 10 52420 28 52939 28 53458 28 53977 28 54496 28 55015 30 55534 32 56053 32 56572 32 57091 32 57610 32 58129 32 58648 32 59167 32 59686 32 60205 34 60724 36 61243 36 61762 36 62281 35 62800 32 63319 32 63838 32 64357 32 64876 32 65395 32 65914 32 66433 32 66952 32 67471 32 67990 32 68509 35 69028 36 69547 36 70066 36 70585 36 71104 37 71623 39 72142 41 72661 41 73180 41 73699 43 74218 45 74737 45 75256 45 75775 60 76294 61 76813 64 77332 65 77851 65 78370 65 78889 65 79408 65 79930 62 80450 61 80969 61 81488 61 82007 61 82527 60 83048 58 83568 57 84087 57 84606 57 85125 57 85645 56 86166 54 86686 53 87205 53 87724 53 88243 53 88762 53 89281 53 89800 53 90319 53 90838 53 91357 53 91877 52 92399 49 92918 49 93437 49 93956 50 94475 53 94994 53 95513 53 96033 53 96555 57 97074 57 97593 57 98112 57 98631 57 99150 57 99669 57 100188 57 100707 57 101228 56 101749 57 102268 59 102787 61 103306 61 103825 61 104344 61 104863 61 105382 61 105901 61 106422 61 106943 61 107464 59 107985 57 108506 55 109027 53 109549 52 110070 52 110591 50 111112 48 111631 50 112150 52 112669 52 113188 52 113709 53 114230 52 114749 52 115268 53 115789 53 116310 52 116829 52 117348 53 117867 55 118386 56 118907 54 119428 52 119947 52 120466 53 120985 55 121504 57 122023 57 122542 57 123064 57 123584 57 124103 57 124622 57 125144 57 125664 57 126186 54 126249 10 126706 53 126766 13 127228 73 127748 73 128267 73 128786 73 129305 73 129825 72 130346 70 130867 67
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,117815 2 118333 4 118852 4 119371 4 119890 4 120409 4 120928 4 121447 4 121966 4 122485 4 123004 7 123523 8 124042 8 124561 8 125080 8 125599 8 126118 8 126637 8 127156 8 127675 8 128194 8 128713 8 129232 5 129752 2
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,24420 1 24937 4 25454 9 25971 13 26488 17 27005 20 27522 22 28039 24 28558 24 29077 24 29596 24 30115 24 30634 24 31153 24 31669 27 32187 28 32706 28 33225 28 33744 26 34263 24 34785 21 35305 20 35824 17 36343 16 36862 13 37382 11 37903 6 38424 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,118882 9 119399 13 119916 15 120433 17 120952 19 121471 21 121990 21 122509 21 123028 21 123547 21 124066 21 124585 21 125104 21 125623 21 126142 21 126661 21 127180 21 127700 20 128222 17 128741 16 129260 13 129780 11 130302 5 130822 3
