ImageId,EncodedPixels
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,45104 8 45359 11 45614 12 45869 14 46124 14 46380 14 46637 12 46893 11 47150 9 47408 5
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,28248 2 28504 1
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,50279 8 50533 11 50788 13 51043 15 51298 16 51553 17 51809 17 52065 17 52320 17 52576 17 52832 17 53089 15 53345 14 53602 12 53860 8
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,10894 3 11147 7 11401 10 11656 11 11911 12 12166 13 12422 13 12677 14 12933 14 13189 13 13445 12 13701 11 13957 10 14214 8 14472 4
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,31632 5 31885 11 32139 14 32394 16 32649 17 32904 18 33160 18 33415 19 33671 18 33927 18 34183 17 34439 15 34696 13 34952 12 35209 10 35467 6
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,50843 2 51097 6 51351 8 51605 11 51860 12 52115 12 52371 12 52626 13 52882 12 53137 13 53393 12 53648 12 53904 10 54161 8 54417 7 54675 3
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,31133 2 31389 4 31645 4 31900 5 32156 5 32412 5 32668 5 32926 1
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,38564 4 38819 6 39074 8 39327 11 39582 12 39838 12 40093 13 40349 13 40605 13 40862 11 41118 11 41375 9 41631 8 41888 6 42146 2
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,46192 1 46711 1 47230 2 47749 3 48268 4 48787 4 49306 5 49825 6 49844 3 50344 6 50361 7 50863 7 50879 9 51382 8 51398 10 51901 8 51917 12 52420 9 52435 14 52939 10 52954 14 53458 10 53472 15 53977 11 53991 15 54496 12 54510 16 55015 30 55534 31 56053 32 56572 32 57091 32 57610 33 58129 33 58648 33 59167 33 59686 34 60205 34 60724 34 61243 34 61762 34 62281 34 62800 34 63319 32 63838 32 64357 31 64876 31 65395 30 65914 31 66433 32 66952 32 67471 32 67990 32 68509 34 69028 35 69547 36 70066 37 70585 38 71104 39 71623 3 71630 33 72142 2 72150 33 72661 2 72670 33 73180 2 73189 33 73699 2 73709 33 74218 2 74228 34 74737 2 74747 35 75256 2 75267 35 75310 3 75775 3 75787 35 75826 8 76294 6 76307 35 76343 12 76813 8 76826 49 77332 9 77344 51 77851 10 77862 53 78370 64 78889 64 79408 65 79929 63 80449 63 80968 63 81488 62 82008 61 82527 61 83047 60 83567 59 84086 59 84606 58 85126 57 85645 57 86165 56 86685 55 87204 55 87724 53 88243 52 88763 51 89282 50 89801 49 90320 49 90839 49 91358 50 91877 50 92396 51 92915 52 93434 53 93954 53 94473 54 94993 54 95513 58 96032 59 96552 59 97071 59 97592 59 98112 58 98631 59 99150 60 99670 59 100189 60 100708 61 101227 62 101746 62 102265 63 102784 63 103303 64 103823 64 104342 65 104862 64 105382 6 105390 55 105901 6 105912 53 106422 3 106432 52 106943 1 106952 51 107462 1 107471 51 107993 46 108512 46 109032 49 109552 48 110071 49 110591 49 111111 49 111630 50 112150 51 112670 52 113189 53 113709 53 114229 53 114748 54 115268 53 115788 53 116308 53 116828 53 117347 55 117866 57 118386 57 118906 57 119425 57 119945 57 120465 57 120984 57 121504 57 122024 57 122543 58 123063 57 123582 59 124102 58 124622 58 125141 9 125152 48 125661 7 125671 49 125734 3 126182 4 126190 50 126246 1 126248 11 126702 3 126709 52 126765 15 127229 52 127283 17 127748 71 128268 71 128788 70 129308 69 129827 70 130346 70 130865 69
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,89788 1 90307 1 90826 1 91345 2 91864 2 92383 2 92902 2 93421 2 93940 2 94459 1 94978 1
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,117295 1 117814 2 118333 3 118852 3 119371 4 119890 4 120409 5 120928 6 121447 6 121966 6 122485 6 123004 7 123523 7 124042 7 124561 8 125080 8 125599 8 126118 8 126637 8 127156 8 127675 8 128194 7 128713 7 129232 6 129751 5 130270 4
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,7 9 527 5
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,24938 6 25455 9 25972 13 26490 15 27006 19 27523 22 28040 25 28558 26 29077 26 29595 27 30114 27 30632 28 31151 28 31670 28 32188 28 32707 28 33226 27 33746 24 34265 23 34784 23 35304 20 35823 18 36343 14 36359 1 36863 11 36878 1 37383 9 37904 5
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,117329 2 117845 8 118361 12 118880 14 119399 14 119918 15 120436 17 120955 17 121474 17 121993 18 122511 19 123029 20 123548 21 124067 21 124586 21 125105 20 125624 20 126143 20 126662 20 127181 19 127701 18 128220 18 128741 16 129260 15 129779 14 130298 13 130820 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,6797 5 7315 9 7833 12 8351 14 8869 16 9388 16 9906 18 10425 19 10944 19 11463 19 11981 21 12500 21 13019 21 13538 21 14057 21 14576 21 15095 21 15614 21 16133 21 16652 20 17171 20 17690 20 18209 19 18728 19 19247 18 19767 16 20286 15 20805 15 21324 13 21844 12 22363 11 22883 9 23404 4
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,28611 1 29124 14 29640 18 30158 21 30676 22 31194 23 31712 24 32230 25 32749 25 33267 26 33785 26 34304 26 34823 25 35341 25 35860 23 36379 22 36898 20 37417 19 37936 18 38455 17 38974 16 39493 16 40013 13 40532 11 41054 5
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,46783 14 47301 19 47819 21 48337 23 48855 24 49373 26 49892 26 50410 27 50929 27 51448 27 51967 26 52486 25 53005 24 53525 21 54045 19 54565 15
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,8380 3 8897 7 9415 8 9934 9 10452 11 10971 12 11489 14 12008 14 12527 14 13045 16 13564 16 14083 17 14602 17 15121 17 15641 16 16160 17 16680 16 17200 16 17720 15 18240 14 18760 13 19280 12 19799 13 20319 12 20838 12 21357 12 21876 12 22396 11 22916 10 23436 8 23956 6
